PRIORITY,REVIEW_SET,OBJECT_ID,ORIGIN_OBJECT_ID,SHORT_STATEMENT,CORPUS_GROUP,CLASS_CURRENT,SOURCE,SOURCE_LEVEL,CURRENT_STATUS,CANDIDATE_RELATIONS,TAGGING_QUESTIONS
12,provenance/authority/audit,CX-SRC-SRC-R3-0001,SN-R3-M-001,EVIDENCE_PLANE → PERSONA_SEMANTIC_STATE → AUTHORITY_PLANE,C_EXISTING_SOURCE_NORMALIZED_AS_IS,MODEL,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-M-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0002,SN-R3-PC-001,Memory content != Memory authority,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0003,SN-R3-PC-002,Memory != Authority,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-002,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,PRESERVES->CX-SRC-SRC-MI0-SRC-MI1-0003,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0005,SN-R3-PC-003,Repetition does not upgrade origin authority.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-003,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0007,SN-R3-PC-004,Origin and derivation are separate provenance dimensions.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0022,SN-R3-PC-010,Authority may automatically contract under risk but should not automatically expand merely because Persona appears more capable/trusted.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-010,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0025,SN-R3-PC-011,COPY STATE != COPY AUTHORITY,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-011,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0026,SN-R3-H-004,Fission child authority should require explicit inheritance policy or attenuated rebind rather than implicit state-copy inheritance.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-H-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0027,SN-R3-H-005,Merge/new successor should receive new authority binding rather than union of predecessor grants.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-H-005,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,REFINES->CX-SRC-SRC-R1-0032,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0028,SN-R3-PC-012,Audit label != Audit independence,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-012,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0030,SN-R3-PC-013,Control Plane must remain safe under Audit failure.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-013,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0038,SN-R3-EXP-001,"Multi-month causal-chain torture tests should connect poisoning, consolidation, trust, authority proposals, and real-world action instead of testing each stage only in isolation.",C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-EXP-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0046,SN-R3-PC-018,Product Audit Persona should not inherit Common Interpretation as an unquestioned starting point.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-018,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0047,SN-R3-PC-019,"When assurance capability degrades, authority must not expand.",C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-PC-019,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-R3-0048,SN-R3-H-008,Degraded mode should combine cognition degradation with selective authority contraction rather than full Persona shutdown.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-H-008,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
12,provenance/authority/audit,CX-SRC-SRC-WP1-0004,SN-WP1-PC-004,Copy(Persona State) != Copy(Authority),C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/02_WHITEPAPER_SOURCE_OBJECTS.md#SN-WP1-PC-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
13,fission/merge/successor,CX-LIVE-BRAINSTORM-0067,ASA-MI-OQ-FISSION-001,How should shared pre-fission history map to multiple successor Selves?,D_LIVE_BRAINSTORM_AS_IS,OPEN_QUESTION,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-OQ-FISSION-001,LIVE_REPOSITORY_RESEARCH_RECORD,OPEN,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
13,fission/merge/successor,CX-SRC-SRC-MI1-0027,SN-MI-H-012,Fission appears easier than Merge; Merge may be deferred.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/03_ASA_MI_PLANNER_SOURCE_OBJECTS.md#SN-MI-H-012,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
13,fission/merge/successor,CX-SRC-SRC-R1-0030,SN-R1-H-005,Fission is operationally coherent without selecting one metaphysically unique successor.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVIDENCE_CLAIM,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-H-005,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-INF-0001,,Any Same-Persona test assumes a task/evaluator distribution over which continuity matters.,E_CODEX_MINED_TO_BE_DRAFT,IMPLICIT_ASSUMPTION,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
14,same-Persona/human realism,CX-INF-0022,,A static continuity metric can classify legitimate growth as drift or harmful rigidity as stability.,E_CODEX_MINED_TO_BE_DRAFT,FAILURE_MODE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
14,same-Persona/human realism,CX-INF-0030,,"Which continuity dimensions are Owner-perceived, behaviorally measurable, structurally inspectable, or governance-relevant?",E_CODEX_MINED_TO_BE_DRAFT,OPEN_QUESTION,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
14,same-Persona/human realism,CX-LIVE-BRAINSTORM-0070,ASA-MI-OQ-REALISM-001,Which human-perceived continuity/change signals correlate with structural fidelity rather than mere imitation?,D_LIVE_BRAINSTORM_AS_IS,OPEN_QUESTION,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-OQ-REALISM-001,LIVE_REPOSITORY_RESEARCH_RECORD,OPEN,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
14,same-Persona/human realism,CX-SRC-META-0009,SN-R3-THESIS-006,Owner sovereignty may override continuity preservation.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/11_ADDITIONAL_SOURCE_OBJECTS_AND_PARKING_LOT.md#SN-R3-THESIS-006,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SOURCE-NORMALIZED-SET-0002,SN-OQ-ID-002,"Is one Same-Persona boolean technically useful, or should continuity be represented through several independently measurable dimensions?",C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/08_OPEN_QUESTION_AND_EXPERIMENT_CATALOG.md#SN-OQ-ID-002,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SOURCE-NORMALIZED-SET-0004,SN-OQ-ID-004,"What kinds/amounts of memory loss preserve Persona continuity, and what kinds of memory preservation fail to preserve it?",C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/08_OPEN_QUESTION_AND_EXPERIMENT_CATALOG.md#SN-OQ-ID-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SOURCE-NORMALIZED-SET-0035,SN-OQ-FIS-001,What continuity/lineage relation should exist between a parent Persona and multiple legitimate descendants?,C_EXISTING_SOURCE_NORMALIZED_AS_IS,OPEN_QUESTION,control/research/asa-mi/source-normalized-drafts/v0.1/08_OPEN_QUESTION_AND_EXPERIMENT_CATALOG.md#SN-OQ-FIS-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SRC-R1-0002,SN-R1-H-001,Memory/governed durable state is likely one of the most important carriers of long-term Persona continuity.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,WORKING_HYPOTHESIS,control/research/asa-mi/source-normalized-drafts/v0.1/04_RED_I_SOURCE_OBJECTS.md#SN-R1-H-001,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SRC-R2-0017,SN-R2-PC-004,Exact same output is not required for continuity; capability degradation and Persona continuity should be measured separately.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EVALUATION_PRINCIPLE,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-PC-004,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SRC-R2-0046,SN-R2-EXP-008,TARGET = separate capability degradation from continuity loss,C_EXISTING_SOURCE_NORMALIZED_AS_IS,EXPERIMENT_IDEA,control/research/asa-mi/source-normalized-drafts/v0.1/05_RED_II_SOURCE_OBJECTS.md#SN-R2-EXP-008,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
14,same-Persona/human realism,CX-SRC-SRC-R3-0052,SN-R3-RISK-010,Treating Persona continuity as an overriding protected good can invert sovereignty by allowing Persona preservation interests to constrain the Owner.,C_EXISTING_SOURCE_NORMALIZED_AS_IS,RISK,control/research/asa-mi/source-normalized-drafts/v0.1/06_RED_III_SOURCE_OBJECTS.md#SN-R3-RISK-010,SECONDARY_NORMALIZED_SOURCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DO_WE_NEED_RAW_SOURCE_REVIEW?
15,residual/unclassified,CX-INF-0016,,A source/live crosswalk can silently retroactively attribute later live ideas to historical sources.,E_CODEX_MINED_TO_BE_DRAFT,FAILURE_MODE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-INF-0017,,Over-aggressive deduplication can erase materially different historical positions that share vocabulary.,E_CODEX_MINED_TO_BE_DRAFT,FAILURE_MODE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-INF-0018,,A broad functional Memory schema can make every Persona-bearing relation Memory and destroy falsifiability.,E_CODEX_MINED_TO_BE_DRAFT,FAILURE_MODE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-INF-0020,,Tagging queues can imply adoption if source status and Owner position are not separate fields.,E_CODEX_MINED_TO_BE_DRAFT,FAILURE_MODE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-INF-0021,,Derived experiment catalogs can be misread as experiments proposed by the historical source.,E_CODEX_MINED_TO_BE_DRAFT,FAILURE_MODE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-INF-0025,,Represent relation certainty separately from endpoint-object status.,E_CODEX_MINED_TO_BE_DRAFT,SCHEMA_EXTENSION_CANDIDATE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DOES_THIS_REQUIRE_NEW_CLASS?
15,residual/unclassified,CX-INF-0026,,"Add SOURCE_LEVEL to distinguish raw primary, secondary normalized, live record, and Codex inference.",E_CODEX_MINED_TO_BE_DRAFT,SCHEMA_EXTENSION_CANDIDATE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DOES_THIS_REQUIRE_NEW_CLASS?
15,residual/unclassified,CX-INF-0027,,Add DOES_NOT_ASSERT as a first-class negative-semantics field.,E_CODEX_MINED_TO_BE_DRAFT,SCHEMA_EXTENSION_CANDIDATE,codex-inferred/objects.jsonl,CODEX_INFERENCE,NOT_YET_TAGGED,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?; DOES_THIS_REQUIRE_NEW_CLASS?
15,residual/unclassified,CX-LIVE-BRAINSTORM-0001,ASA-MI-DI-001,DI-001 — Persona is an abstraction of a person or some portion of a person,D_LIVE_BRAINSTORM_AS_IS,DESIGN_INTENT,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-DI-001,LIVE_REPOSITORY_RESEARCH_RECORD,CURRENT_BRAINSTORM_BASIS,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-LIVE-BRAINSTORM-0002,ASA-MI-DI-002,REALITY_PROXIMITY_IS_DESIGN_OBJECTIVE,D_LIVE_BRAINSTORM_AS_IS,DESIGN_INTENT,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-DI-002,LIVE_REPOSITORY_RESEARCH_RECORD,CURRENT_BRAINSTORM_BASIS,<-GROUNDED_BY:CX-SRC-SRC-WP2-0001,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-LIVE-BRAINSTORM-0003,ASA-MI-DI-003,"DI-003 — Human plausibility matters, but is not sufficient",D_LIVE_BRAINSTORM_AS_IS,DESIGN_INTENT,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-DI-003,LIVE_REPOSITORY_RESEARCH_RECORD,CURRENT_BRAINSTORM_BASIS,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-LIVE-BRAINSTORM-0004,ASA-MI-DI-004,DI-004 — Reality is to be made more explicit and measurable where practical,D_LIVE_BRAINSTORM_AS_IS,DESIGN_INTENT,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-DI-004,LIVE_REPOSITORY_RESEARCH_RECORD,CURRENT_BRAINSTORM_BASIS,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-LIVE-BRAINSTORM-0005,ASA-MI-P-001,USE_CS_PRIOR -> MAP_TO_PERSONA -> IDENTIFY_PERSONA_DELTA -> NEW_ABSTRACTION_ONLY_IF_NEEDED,D_LIVE_BRAINSTORM_AS_IS,RESEARCH_PRINCIPLE,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-P-001,LIVE_REPOSITORY_RESEARCH_RECORD,CURRENT_RECOMMENDED_METHOD,<-REQUIRES_CS_PRIOR:CX-SRC-SRC-MI1-0014,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
15,residual/unclassified,CX-LIVE-BRAINSTORM-0006,ASA-MI-P-002,"P-002 — Computer-science legacy is a prior, not reality",D_LIVE_BRAINSTORM_AS_IS,PRINCIPLE,control/research/asa-mi/brainstorm-registry/v0.1/AAA_ASA_MI_BRAINSTORM_HYPOTHESIS_PRINCIPLE_REGISTRY_v0.1.md#ASA-MI-P-002,LIVE_REPOSITORY_RESEARCH_RECORD,CURRENT_BRAINSTORM_BASIS,,IS_THIS_CURRENTLY_PREFERRED?; IS_THIS_STILL_ACTIVE?; IS_THIS_SOURCE_ONLY?; WHAT_DOES_IT_SUPPORT_OR_CONTRADICT?
